item_id,p,repeat,variant,action,phrasing,onebox_label,credence_full,margin,is_degenerate,raw
opaque_03,0.6,0,outcome,major_alone,revealed,Y,0.9971990730328789,5.875,False,
opaque_03,0.6,0,outcome,major_alone,observer,Y,0.9975273768433653,6.0,False,
opaque_03,0.6,0,outcome,both,report,Y,0.5621765008857981,0.25,False,
opaque_03,0.6,0,outcome,both,revealed,Y,0.5621765008857981,0.25,False,
opaque_03,0.6,0,outcome,both,observer,Y,0.6513548646660542,0.625,False,
opaque_03,0.6,0,prediction,major_alone,report,Y,0.9902915235185259,4.625,False,
opaque_03,0.6,0,prediction,major_alone,revealed,Y,0.9953904278206259,5.375,False,
opaque_03,0.6,0,prediction,major_alone,observer,Y,0.9875683491468141,4.375,False,
opaque_03,0.6,0,prediction,both,report,Y,0.8807970779778823,2.0,False,
opaque_03,0.6,0,prediction,both,revealed,Y,0.679178699175393,0.75,False,
opaque_03,0.6,0,prediction,both,observer,Y,0.7310585786300049,1.0,False,
opaque_03,0.6,0,direct,major_alone,direct,Y,0.36,,False,0.36
opaque_03,0.6,0,direct,both,direct,Y,0.4,,False,0.4
opaque_03,0.7,0,outcome,major_alone,report,T,0.9995121428772178,7.625,False,
opaque_03,0.7,0,outcome,major_alone,revealed,T,0.991422514586288,4.75,False,
opaque_03,0.7,0,outcome,major_alone,observer,T,0.995929862284104,5.5,False,
opaque_03,0.7,0,outcome,both,report,T,0.4378234991142019,-0.25,False,
opaque_03,0.7,0,outcome,both,revealed,T,0.5,0.0,False,
opaque_03,0.7,0,outcome,both,observer,T,0.6513548646660542,0.625,False,
opaque_03,0.7,0,prediction,major_alone,report,T,0.9968273171575148,5.75,False,
opaque_03,0.7,0,prediction,major_alone,revealed,T,0.9979492564600826,6.1875,False,
opaque_03,0.7,0,prediction,major_alone,observer,T,0.9940889311437562,5.125,False,
opaque_03,0.7,0,prediction,both,report,T,0.9648551535992067,3.3125,False,
opaque_03,0.7,0,prediction,both,revealed,T,0.7981867777396212,1.375,False,
opaque_03,0.7,0,prediction,both,observer,T,0.7549149868676283,1.125,False,
opaque_03,0.7,0,direct,major_alone,direct,T,0.7,,False,0.7
opaque_03,0.7,0,direct,both,direct,T,0.3,,False,0.3
opaque_03,0.75,0,outcome,major_alone,report,A,0.9997965730219448,8.5,False,
opaque_03,0.75,0,outcome,major_alone,revealed,A,0.9975273768433653,6.0,False,
opaque_03,0.75,0,outcome,major_alone,observer,A,0.9990889488055994,7.0,False,
opaque_03,0.75,0,outcome,both,report,A,0.5926665999540697,0.375,False,
opaque_03,0.75,0,outcome,both,revealed,A,0.5,0.0,False,
opaque_03,0.75,0,outcome,both,observer,A,0.7310585786300049,1.0,False,
opaque_03,0.75,0,prediction,major_alone,report,A,0.9940889311437562,5.125,False,
opaque_03,0.75,0,prediction,major_alone,revealed,A,0.991422514586288,4.75,False,
opaque_03,0.75,0,prediction,major_alone,observer,A,0.9579122720843811,3.125,False,
opaque_03,0.75,0,prediction,both,report,A,0.7981867777396212,1.375,False,
opaque_03,0.75,0,prediction,both,revealed,A,0.6224593312018546,0.5,False,
opaque_03,0.75,0,prediction,both,observer,A,0.6224593312018546,0.5,False,
opaque_03,0.75,0,direct,major_alone,direct,A,0.75,,False,0.75
opaque_03,0.75,0,direct,both,direct,A,0.25,,False,0.25
opaque_03,0.8,0,outcome,major_alone,report,J,0.9995121428772178,7.625,False,
opaque_03,0.8,0,outcome,major_alone,revealed,J,0.9840936082881853,4.125,False,
opaque_03,0.8,0,outcome,major_alone,observer,J,0.9971990730328789,5.875,False,
opaque_03,0.8,0,outcome,both,report,J,0.8175744761936437,1.5,False,
opaque_03,0.8,0,outcome,both,revealed,J,0.5621765008857981,0.25,False,
opaque_03,0.8,0,outcome,both,observer,J,0.7981867777396212,1.375,False,
opaque_03,0.8,0,prediction,major_alone,report,J,0.9971990730328789,5.875,False,
opaque_03,0.8,0,prediction,major_alone,revealed,J,0.9964063974185798,5.625,False,
opaque_03,0.8,0,prediction,major_alone,observer,J,0.9890130573694068,4.5,False,
opaque_03,0.8,0,prediction,both,report,J,0.9669140216112958,3.375,False,
opaque_03,0.8,0,prediction,both,revealed,J,0.9579122720843811,3.125,False,
opaque_03,0.8,0,prediction,both,observer,J,0.8175744761936437,1.5,False,
opaque_03,0.8,0,direct,major_alone,direct,J,0.8,,False,0.8
opaque_03,0.8,0,direct,both,direct,J,0.2,,False,0.2
opaque_03,0.85,0,outcome,major_alone,report,H,0.9998204720306533,8.625,False,
opaque_03,0.85,0,outcome,major_alone,revealed,H,0.9980732653366725,6.25,False,
opaque_03,0.85,0,outcome,major_alone,observer,H,0.9992903296008995,7.25,False,
opaque_03,0.85,0,outcome,both,report,H,0.6513548646660542,0.625,False,
opaque_03,0.85,0,outcome,both,revealed,H,0.5621765008857981,0.25,False,
opaque_03,0.85,0,outcome,both,observer,H,0.7057850278370112,0.875,False,
opaque_03,0.85,0,prediction,major_alone,report,H,0.991422514586288,4.75,False,
opaque_03,0.85,0,prediction,major_alone,revealed,H,0.9975273768433653,6.0,False,
opaque_03,0.85,0,prediction,major_alone,observer,H,0.9933071490757153,5.0,False,
opaque_03,0.85,0,prediction,both,report,H,0.8933094060543487,2.125,False,
opaque_03,0.85,0,prediction,both,revealed,H,0.9324533088603709,2.625,False,
opaque_03,0.85,0,prediction,both,observer,H,0.7772998611746911,1.25,False,
opaque_03,0.85,0,direct,major_alone,direct,H,0.85,,False,0.85
opaque_03,0.85,0,direct,both,direct,H,0.15,,False,0.15
opaque_03,0.9,0,outcome,major_alone,report,J,0.9997965730219448,8.5,False,
opaque_03,0.9,0,outcome,major_alone,revealed,J,0.9968273171575148,5.75,False,
opaque_03,0.9,0,outcome,major_alone,observer,J,0.9982992775885648,6.375,False,
opaque_03,0.9,0,outcome,both,report,J,0.29421497216298875,-0.875,False,
opaque_03,0.9,0,outcome,both,revealed,J,0.4073334000459302,-0.375,False,
opaque_03,0.9,0,outcome,both,observer,J,0.6513548646660542,0.625,False,
opaque_03,0.9,0,prediction,major_alone,report,J,0.9978172835546547,6.125,False,
opaque_03,0.9,0,prediction,major_alone,revealed,J,0.9984021545059827,6.4375,False,
opaque_03,0.9,0,prediction,major_alone,observer,J,0.9875683491468141,4.375,False,
opaque_03,0.9,0,prediction,both,report,J,0.9579122720843811,3.125,False,
opaque_03,0.9,0,prediction,both,revealed,J,0.9241418199787566,2.5,False,
opaque_03,0.9,0,prediction,both,observer,J,0.7057850278370112,0.875,False,
opaque_03,0.9,0,direct,major_alone,direct,J,0.9,,False,0.9
opaque_03,0.9,0,direct,both,direct,J,0.1,,False,0.1
opaque_03,0.99,0,outcome,major_alone,report,P,0.9998601779243528,8.875,False,
opaque_03,0.99,0,outcome,major_alone,revealed,P,0.998498817743263,6.5,False,
opaque_03,0.99,0,outcome,major_alone,observer,P,0.9991959140643708,7.125,False,
opaque_03,0.99,0,outcome,both,report,P,0.29421497216298875,-0.875,False,
opaque_03,0.99,0,outcome,both,revealed,P,0.29421497216298875,-0.875,False,
opaque_03,0.99,0,outcome,both,observer,P,0.5,0.0,False,
opaque_03,0.99,0,prediction,major_alone,report,P,0.9978172835546547,6.125,False,
opaque_03,0.99,0,prediction,major_alone,revealed,P,0.9981897889737974,6.3125,False,
opaque_03,0.99,0,prediction,major_alone,observer,P,0.9890130573694068,4.5,False,
opaque_03,0.99,0,prediction,both,report,P,0.9706877692486436,3.5,False,
opaque_03,0.99,0,prediction,both,revealed,P,0.6513548646660542,0.625,False,
opaque_03,0.99,0,prediction,both,observer,P,0.22270013882530884,-1.25,False,
opaque_03,0.99,0,direct,major_alone,direct,P,0.99,,False,0.99
opaque_03,0.99,0,direct,both,direct,P,0.01,,False,0.01
opaque_04,0.5,0,outcome,major_alone,report,Y,0.9964063974185798,5.625,False,
opaque_04,0.5,0,outcome,major_alone,revealed,Y,0.9990889488055994,7.0,False,
opaque_04,0.5,0,outcome,major_alone,observer,Y,0.9924227587321393,4.875,False,
opaque_04,0.5,0,outcome,both,report,Y,0.9989677689632452,6.875,False,
opaque_04,0.5,0,outcome,both,revealed,Y,0.9968273171575148,5.75,False,
opaque_04,0.5,0,outcome,both,observer,Y,0.9770226300899744,3.75,False,
opaque_04,0.5,0,prediction,major_alone,report,Y,0.9840936082881853,4.125,False,
opaque_04,0.5,0,prediction,major_alone,revealed,Y,0.9626731126558706,3.25,False,
opaque_04,0.5,0,prediction,major_alone,observer,Y,0.9399133498259924,2.75,False,
opaque_04,0.5,0,prediction,both,report,Y,0.8519528019683106,1.75,False,
opaque_04,0.5,0,prediction,both,revealed,Y,0.5312093733737563,0.125,False,
opaque_04,0.5,0,prediction,both,observer,Y,0.6224593312018546,0.5,False,
opaque_04,0.5,0,direct,major_alone,direct,Y,0.375,,False,0.375
opaque_04,0.5,0,direct,both,direct,Y,0.375,,False,0.375
opaque_04,0.6,0,outcome,major_alone,report,L,0.9978172835546547,6.125,False,
opaque_04,0.6,0,outcome,major_alone,revealed,L,0.9986749775827868,6.625,False,
opaque_04,0.6,0,outcome,major_alone,observer,L,0.9971990730328789,5.875,False,
opaque_04,0.6,0,outcome,both,report,L,0.9986749775827868,6.625,False,
opaque_04,0.6,0,outcome,both,revealed,L,0.9953904278206259,5.375,False,
opaque_04,0.6,0,outcome,both,observer,L,0.9740426428022031,3.625,False,
opaque_04,0.6,0,prediction,major_alone,report,L,0.991422514586288,4.75,False,
opaque_04,0.6,0,prediction,major_alone,revealed,L,0.9902915235185259,4.625,False,
opaque_04,0.6,0,prediction,major_alone,observer,L,0.9706877692486436,3.5,False,
opaque_04,0.6,0,prediction,both,report,L,0.9241418199787566,2.5,False,
opaque_04,0.6,0,prediction,both,revealed,L,0.679178699175393,0.75,False,
opaque_04,0.6,0,prediction,both,observer,L,0.5312093733737563,0.125,False,
opaque_04,0.6,0,direct,major_alone,direct,L,0.6,,False,0.6
opaque_04,0.6,0,direct,both,direct,L,0.4,,False,40
opaque_04,0.7,0,outcome,major_alone,report,Y,0.9968273171575148,5.75,False,
opaque_04,0.7,0,outcome,major_alone,revealed,Y,0.9990889488055994,7.0,False,
opaque_04,0.7,0,outcome,major_alone,observer,Y,0.991422514586288,4.75,False,
opaque_04,0.7,0,outcome,both,report,Y,0.9986749775827868,6.625,False,
opaque_04,0.7,0,outcome,both,revealed,Y,0.9975273768433653,6.0,False,
opaque_04,0.7,0,outcome,both,observer,Y,0.9740426428022031,3.625,False,
opaque_04,0.7,0,prediction,major_alone,report,Y,0.9902915235185259,4.625,False,
opaque_04,0.7,0,prediction,major_alone,revealed,Y,0.9706877692486436,3.5,False,
opaque_04,0.7,0,prediction,major_alone,observer,Y,0.9525741268224334,3.0,False,
opaque_04,0.7,0,prediction,both,report,Y,0.8807970779778823,2.0,False,
opaque_04,0.7,0,prediction,both,revealed,Y,0.5312093733737563,0.125,False,
opaque_04,0.7,0,prediction,both,observer,Y,0.6513548646660542,0.625,False,
opaque_04,0.7,0,direct,major_alone,direct,Y,0.49,,False,49
opaque_04,0.7,0,direct,both,direct,Y,0.3,,False,30
opaque_04,0.75,0,outcome,major_alone,report,X,0.998498817743263,6.5,False,
opaque_04,0.75,0,outcome,major_alone,revealed,X,0.9993736658418905,7.375,False,
opaque_04,0.75,0,outcome,major_alone,observer,X,0.9978172835546547,6.125,False,
opaque_04,0.75,0,outcome,both,report,X,0.9990889488055994,7.0,False,
opaque_04,0.75,0,outcome,both,revealed,X,0.9971990730328789,5.875,False,
opaque_04,0.75,0,outcome,both,observer,X,0.9740426428022031,3.625,False,
opaque_04,0.75,0,prediction,major_alone,report,X,0.9902915235185259,4.625,False,
opaque_04,0.75,0,prediction,major_alone,revealed,X,0.9875683491468141,4.375,False,
opaque_04,0.75,0,prediction,major_alone,observer,X,0.9669140216112958,3.375,False,
opaque_04,0.75,0,prediction,both,report,X,0.9465966702001757,2.875,False,
opaque_04,0.75,0,prediction,both,revealed,X,0.6224593312018546,0.5,False,
opaque_04,0.75,0,prediction,both,observer,X,0.6224593312018546,0.5,False,
opaque_04,0.75,0,direct,major_alone,direct,X,0.75,,False,75
opaque_04,0.75,0,direct,both,direct,X,0.25,,False,25
opaque_04,0.8,0,outcome,major_alone,report,L,0.9982992775885648,6.375,False,
opaque_04,0.8,0,outcome,major_alone,revealed,L,0.9988304897349445,6.75,False,
opaque_04,0.8,0,outcome,major_alone,observer,L,0.9980732653366725,6.25,False,
opaque_04,0.8,0,outcome,both,report,L,0.9989677689632452,6.875,False,
opaque_04,0.8,0,outcome,both,revealed,L,0.995929862284104,5.5,False,
opaque_04,0.8,0,outcome,both,observer,L,0.9796676466573412,3.875,False,
opaque_04,0.8,0,prediction,major_alone,report,L,0.995929862284104,5.5,False,
opaque_04,0.8,0,prediction,major_alone,revealed,L,0.995929862284104,5.5,False,
opaque_04,0.8,0,prediction,major_alone,observer,L,0.9796676466573412,3.875,False,
opaque_04,0.8,0,prediction,both,report,L,0.9579122720843811,3.125,False,
opaque_04,0.8,0,prediction,both,revealed,L,0.7772998611746911,1.25,False,
opaque_04,0.8,0,prediction,both,observer,L,0.5926665999540697,0.375,False,
opaque_04,0.8,0,direct,major_alone,direct,L,0.4,,False,40
opaque_04,0.8,0,direct,both,direct,L,0.2,,False,0.2
opaque_04,0.85,0,outcome,major_alone,report,V,0.9980732653366725,6.25,False,
opaque_04,0.85,0,outcome,major_alone,revealed,V,0.9990889488055994,7.0,False,
opaque_04,0.85,0,outcome,major_alone,observer,V,0.9980732653366725,6.25,False,
opaque_04,0.85,0,outcome,both,report,V,0.9992903296008995,7.25,False,
opaque_04,0.85,0,outcome,both,revealed,V,0.9988304897349445,6.75,False,
opaque_04,0.85,0,outcome,both,observer,V,0.9820137900379085,4.0,False,
opaque_04,0.85,0,prediction,major_alone,report,V,0.9953904278206259,5.375,False,
opaque_04,0.85,0,prediction,major_alone,revealed,V,0.9964063974185798,5.625,False,
opaque_04,0.85,0,prediction,major_alone,observer,V,0.9840936082881853,4.125,False,
opaque_04,0.85,0,prediction,both,report,V,0.9706877692486436,3.5,False,
opaque_04,0.85,0,prediction,both,revealed,V,0.9149009549929797,2.375,False,
opaque_04,0.85,0,prediction,both,observer,V,0.2689414213699951,-1.0,False,
opaque_04,0.85,0,direct,major_alone,direct,V,0.85,,False,85
opaque_04,0.85,0,direct,both,direct,V,0.15,,False,15
opaque_04,0.9,0,outcome,major_alone,report,L,0.9982992775885648,6.375,False,
opaque_04,0.9,0,outcome,major_alone,revealed,L,0.9989677689632452,6.875,False,
opaque_04,0.9,0,outcome,major_alone,observer,L,0.9982992775885648,6.375,False,
opaque_04,0.9,0,outcome,both,report,L,0.9989677689632452,6.875,False,
opaque_04,0.9,0,outcome,both,revealed,L,0.995929862284104,5.5,False,
opaque_04,0.9,0,outcome,both,observer,L,0.9796676466573412,3.875,False,
opaque_04,0.9,0,prediction,major_alone,report,L,0.9940889311437562,5.125,False,
opaque_04,0.9,0,prediction,major_alone,revealed,L,0.9924227587321393,4.875,False,
opaque_04,0.9,0,prediction,major_alone,observer,L,0.9740426428022031,3.625,False,
opaque_04,0.9,0,prediction,both,report,L,0.9241418199787566,2.5,False,
opaque_04,0.9,0,prediction,both,revealed,L,0.7549149868676283,1.125,False,
opaque_04,0.9,0,prediction,both,observer,L,0.5621765008857981,0.25,False,
opaque_04,0.9,0,direct,major_alone,direct,L,0.9,,False,0.9
opaque_04,0.9,0,direct,both,direct,L,0.1,,False,0.1
opaque_04,0.99,0,outcome,major_alone,report,U,0.9990889488055994,7.0,False,
opaque_04,0.99,0,outcome,major_alone,revealed,U,0.9995121428772178,7.625,False,
opaque_04,0.99,0,outcome,major_alone,observer,U,0.9989677689632452,6.875,False,
opaque_04,0.99,0,outcome,both,report,U,0.9990889488055994,7.0,False,
opaque_04,0.99,0,outcome,both,revealed,U,0.9978172835546547,6.125,False,
opaque_04,0.99,0,outcome,both,observer,U,0.9859363729567544,4.25,False,
opaque_04,0.99,0,prediction,major_alone,report,U,0.9940889311437562,5.125,False,
opaque_04,0.99,0,prediction,major_alone,revealed,U,0.9890130573694068,4.5,False,
opaque_04,0.99,0,prediction,major_alone,observer,U,0.9465966702001757,2.875,False,
opaque_04,0.99,0,prediction,both,report,U,0.8807970779778823,2.0,False,
opaque_04,0.99,0,prediction,both,revealed,U,0.7772998611746911,1.25,False,
opaque_04,0.99,0,prediction,both,observer,U,0.46879062662624377,-0.125,False,
opaque_04,0.99,0,direct,major_alone,direct,U,0.99,,False,99
opaque_04,0.99,0,direct,both,direct,U,0.01,,False,0.01
opaque_05,0.5,0,outcome,major_alone,report,G,0.9740426428022031,3.625,False,
opaque_05,0.5,0,outcome,major_alone,revealed,G,0.9669140216112958,3.375,False,
opaque_05,0.5,0,outcome,major_alone,observer,G,0.9770226300899744,3.75,False,
opaque_05,0.5,0,outcome,both,report,G,0.9046505351008906,2.25,False,
opaque_05,0.5,0,outcome,both,revealed,G,0.9579122720843811,3.125,False,
opaque_05,0.5,0,outcome,both,observer,G,0.9626731126558706,3.25,False,
opaque_05,0.5,0,prediction,major_alone,report,G,0.9740426428022031,3.625,False,
opaque_05,0.5,0,prediction,major_alone,revealed,G,0.9840936082881853,4.125,False,
opaque_05,0.5,0,prediction,major_alone,observer,G,0.9770226300899744,3.75,False,
opaque_05,0.5,0,prediction,both,report,G,0.8175744761936437,1.5,False,
opaque_05,0.5,0,prediction,both,revealed,G,0.5,0.0,False,
opaque_05,0.5,0,prediction,both,observer,G,0.6224593312018546,0.5,False,
opaque_05,0.5,0,direct,major_alone,direct,G,0.5,,False,0.5
opaque_05,0.5,0,direct,both,direct,G,0.25,,False,25
opaque_05,0.6,0,outcome,major_alone,report,Y,0.9706877692486436,3.5,False,
opaque_05,0.6,0,outcome,major_alone,revealed,Y,0.9241418199787566,2.5,False,
opaque_05,0.6,0,outcome,major_alone,observer,Y,0.9525741268224334,3.0,False,
opaque_05,0.6,0,outcome,both,report,Y,0.8670357598021706,1.875,False,
opaque_05,0.6,0,outcome,both,revealed,Y,0.9626731126558706,3.25,False,
opaque_05,0.6,0,outcome,both,observer,Y,0.9465966702001757,2.875,False,
opaque_05,0.6,0,prediction,major_alone,report,Y,0.9859363729567544,4.25,False,
opaque_05,0.6,0,prediction,major_alone,revealed,Y,0.9924227587321393,4.875,False,
opaque_05,0.6,0,prediction,major_alone,observer,Y,0.9890130573694068,4.5,False,
opaque_05,0.6,0,prediction,both,report,Y,0.8933094060543487,2.125,False,
opaque_05,0.6,0,prediction,both,revealed,Y,0.7772998611746911,1.25,False,
opaque_05,0.6,0,prediction,both,observer,Y,0.9149009549929797,2.375,False,
opaque_05,0.6,0,direct,major_alone,direct,Y,0.36,,False,36
opaque_05,0.6,0,direct,both,direct,Y,0.36,,False,36
opaque_05,0.7,0,outcome,major_alone,report,L,0.9924227587321393,4.875,False,
opaque_05,0.7,0,outcome,major_alone,revealed,L,0.9859363729567544,4.25,False,
opaque_05,0.7,0,outcome,major_alone,observer,L,0.9770226300899744,3.75,False,
opaque_05,0.7,0,outcome,both,report,L,0.9149009549929797,2.375,False,
opaque_05,0.7,0,outcome,both,revealed,L,0.9149009549929797,2.375,False,
opaque_05,0.7,0,outcome,both,observer,L,0.9626731126558706,3.25,False,
opaque_05,0.7,0,prediction,major_alone,report,L,0.9940889311437562,5.125,False,
opaque_05,0.7,0,prediction,major_alone,revealed,L,0.9953904278206259,5.375,False,
opaque_05,0.7,0,prediction,major_alone,observer,L,0.9940889311437562,5.125,False,
opaque_05,0.7,0,prediction,both,report,L,0.8807970779778823,2.0,False,
opaque_05,0.7,0,prediction,both,revealed,L,0.5,0.0,False,
opaque_05,0.7,0,prediction,both,observer,L,0.8807970779778823,2.0,False,
opaque_05,0.7,0,direct,major_alone,direct,L,0.49,,False,49
opaque_05,0.7,0,direct,both,direct,L,0.3,,False,0.3
opaque_05,0.75,0,outcome,major_alone,report,T,0.991422514586288,4.75,False,
opaque_05,0.75,0,outcome,major_alone,revealed,T,0.9820137900379085,4.0,False,
opaque_05,0.75,0,outcome,major_alone,observer,T,0.9770226300899744,3.75,False,
opaque_05,0.75,0,outcome,both,report,T,0.9465966702001757,2.875,False,
opaque_05,0.75,0,outcome,both,revealed,T,0.8933094060543487,2.125,False,
opaque_05,0.75,0,outcome,both,observer,T,0.9770226300899744,3.75,False,
opaque_05,0.75,0,prediction,major_alone,report,T,0.9924227587321393,4.875,False,
opaque_05,0.75,0,prediction,major_alone,revealed,T,0.9953904278206259,5.375,False,
opaque_05,0.75,0,prediction,major_alone,observer,T,0.9947798743064417,5.25,False,
opaque_05,0.75,0,prediction,both,report,T,0.9046505351008906,2.25,False,
opaque_05,0.75,0,prediction,both,revealed,T,0.4073334000459302,-0.375,False,
opaque_05,0.75,0,prediction,both,observer,T,0.8933094060543487,2.125,False,
opaque_05,0.75,0,direct,major_alone,direct,T,0.75,,False,0.75
opaque_05,0.75,0,direct,both,direct,T,0.25,,False,0.25
opaque_05,0.8,0,outcome,major_alone,report,K,0.9669140216112958,3.375,False,
opaque_05,0.8,0,outcome,major_alone,revealed,K,0.9149009549929797,2.375,False,
opaque_05,0.8,0,outcome,major_alone,observer,K,0.9626731126558706,3.25,False,
opaque_05,0.8,0,outcome,both,report,K,0.9465966702001757,2.875,False,
opaque_05,0.8,0,outcome,both,revealed,K,0.9740426428022031,3.625,False,
opaque_05,0.8,0,outcome,both,observer,K,0.9525741268224334,3.0,False,
opaque_05,0.8,0,prediction,major_alone,report,K,0.9924227587321393,4.875,False,
opaque_05,0.8,0,prediction,major_alone,revealed,K,0.9950945942942779,5.3125,False,
opaque_05,0.8,0,prediction,major_alone,observer,K,0.991422514586288,4.75,False,
opaque_05,0.8,0,prediction,both,report,K,0.9046505351008906,2.25,False,
opaque_05,0.8,0,prediction,both,revealed,K,0.7310585786300049,1.0,False,
opaque_05,0.8,0,prediction,both,observer,K,0.679178699175393,0.75,False,
opaque_05,0.8,0,direct,major_alone,direct,K,0.8,,False,0.8
opaque_05,0.8,0,direct,both,direct,K,0.2,,False,0.2
opaque_05,0.85,0,outcome,major_alone,report,K,0.9669140216112958,3.375,False,
opaque_05,0.85,0,outcome,major_alone,revealed,K,0.9149009549929797,2.375,False,
opaque_05,0.85,0,outcome,major_alone,observer,K,0.9525741268224334,3.0,False,
opaque_05,0.85,0,outcome,both,report,K,0.9399133498259924,2.75,False,
opaque_05,0.85,0,outcome,both,revealed,K,0.9770226300899744,3.75,False,
opaque_05,0.85,0,outcome,both,observer,K,0.9465966702001757,2.875,False,
opaque_05,0.85,0,prediction,major_alone,report,K,0.9947798743064417,5.25,False,
opaque_05,0.85,0,prediction,major_alone,revealed,K,0.9968273171575148,5.75,False,
opaque_05,0.85,0,prediction,major_alone,observer,K,0.991422514586288,4.75,False,
opaque_05,0.85,0,prediction,both,report,K,0.9399133498259924,2.75,False,
opaque_05,0.85,0,prediction,both,revealed,K,0.7981867777396212,1.375,False,
opaque_05,0.85,0,prediction,both,observer,K,0.679178699175393,0.75,False,
opaque_05,0.85,0,direct,major_alone,direct,K,0.85,,False,0.85
opaque_05,0.85,0,direct,both,direct,K,0.15,,False,15
opaque_05,0.9,0,outcome,major_alone,report,H,0.9953904278206259,5.375,False,
opaque_05,0.9,0,outcome,major_alone,revealed,H,0.991422514586288,4.75,False,
opaque_05,0.9,0,outcome,major_alone,observer,H,0.9820137900379085,4.0,False,
opaque_05,0.9,0,outcome,both,report,H,0.9324533088603709,2.625,False,
opaque_05,0.9,0,outcome,both,revealed,H,0.9465966702001757,2.875,False,
opaque_05,0.9,0,outcome,both,observer,H,0.9820137900379085,4.0,False,
opaque_05,0.9,0,prediction,major_alone,report,H,0.9902915235185259,4.625,False,
opaque_05,0.9,0,prediction,major_alone,revealed,H,0.995929862284104,5.5,False,
opaque_05,0.9,0,prediction,major_alone,observer,H,0.9875683491468141,4.375,False,
opaque_05,0.9,0,prediction,both,report,H,0.9046505351008906,2.25,False,
opaque_05,0.9,0,prediction,both,revealed,H,0.5,0.0,False,
opaque_05,0.9,0,prediction,both,observer,H,0.9465966702001757,2.875,False,
opaque_05,0.9,0,direct,major_alone,direct,H,0.9,,False,0.9
opaque_05,0.9,0,direct,both,direct,H,0.1,,False,0.1
opaque_05,0.99,0,outcome,major_alone,report,K,0.9953904278206259,5.375,False,
opaque_05,0.99,0,outcome,major_alone,revealed,K,0.9890130573694068,4.5,False,
opaque_05,0.99,0,outcome,major_alone,observer,K,0.9740426428022031,3.625,False,
opaque_05,0.99,0,outcome,both,report,K,0.9399133498259924,2.75,False,
opaque_05,0.99,0,outcome,both,revealed,K,0.9626731126558706,3.25,False,
opaque_05,0.99,0,outcome,both,observer,K,0.9820137900379085,4.0,False,
opaque_05,0.99,0,prediction,major_alone,report,K,0.9902915235185259,4.625,False,
opaque_05,0.99,0,prediction,major_alone,revealed,K,0.9937100978631075,5.0625,False,
opaque_05,0.99,0,prediction,major_alone,observer,K,0.9924227587321393,4.875,False,
opaque_05,0.99,0,prediction,both,report,K,0.8670357598021706,1.875,False,
opaque_05,0.99,0,prediction,both,revealed,K,0.5621765008857981,0.25,False,
opaque_05,0.99,0,prediction,both,observer,K,0.7981867777396212,1.375,False,
opaque_05,0.99,0,direct,major_alone,direct,K,0.99,,False,99
opaque_05,0.99,0,direct,both,direct,K,0.99,,False,0.99
opaque_06,0.5,0,outcome,major_alone,report,X,0.9992903296008995,7.25,False,
opaque_06,0.5,0,outcome,major_alone,revealed,X,0.999704042886487,8.125,False,
opaque_06,0.5,0,outcome,major_alone,observer,X,0.9995694429186754,7.75,False,
opaque_06,0.5,0,outcome,both,report,X,0.7981867777396212,1.375,False,
opaque_06,0.5,0,outcome,both,revealed,X,0.9796676466573412,3.875,False,
opaque_06,0.5,0,outcome,both,observer,X,0.9770226300899744,3.75,False,
opaque_06,0.5,0,prediction,major_alone,report,X,0.9976768374773688,6.0625,False,
opaque_06,0.5,0,prediction,major_alone,revealed,X,0.9867771782476948,4.3125,False,
opaque_06,0.5,0,prediction,major_alone,observer,X,0.9961755163553627,5.5625,False,
opaque_06,0.5,0,prediction,both,report,X,0.9626731126558706,3.25,False,
opaque_06,0.5,0,prediction,both,revealed,X,0.8519528019683106,1.75,False,
opaque_06,0.5,0,prediction,both,observer,X,0.679178699175393,0.75,False,
opaque_06,0.5,0,direct,major_alone,direct,X,0.5,,False,50
opaque_06,0.5,0,direct,both,direct,X,0.75,,False,75
opaque_06,0.6,0,outcome,major_alone,report,K,0.9996646498695336,8.0,False,
opaque_06,0.6,0,outcome,major_alone,revealed,K,0.999704042886487,8.125,False,
opaque_06,0.6,0,outcome,major_alone,observer,K,0.9997388096809043,8.25,False,
opaque_06,0.6,0,outcome,both,report,K,0.5621765008857981,0.25,False,
opaque_06,0.6,0,outcome,both,revealed,K,0.9579122720843811,3.125,False,
opaque_06,0.6,0,outcome,both,observer,K,0.9740426428022031,3.625,False,
opaque_06,0.6,0,prediction,major_alone,report,K,0.9940889311437562,5.125,False,
opaque_06,0.6,0,prediction,major_alone,revealed,K,0.9796676466573412,3.875,False,
opaque_06,0.6,0,prediction,major_alone,observer,K,0.9890130573694068,4.5,False,
opaque_06,0.6,0,prediction,both,report,K,0.9740426428022031,3.625,False,
opaque_06,0.6,0,prediction,both,revealed,K,0.7310585786300049,1.0,False,
opaque_06,0.6,0,prediction,both,observer,K,0.4073334000459302,-0.375,False,
opaque_06,0.6,0,direct,major_alone,direct,K,0.36,,False,36
opaque_06,0.6,0,direct,both,direct,K,0.4,,False,40
opaque_06,0.7,0,outcome,major_alone,report,V,0.9982992775885648,6.375,False,
opaque_06,0.7,0,outcome,major_alone,revealed,V,0.9991959140643708,7.125,False,
opaque_06,0.7,0,outcome,major_alone,observer,V,0.9992903296008995,7.25,False,
